1.03943848	0.14849121	-9.87466621
0.99153814	0.14370118	-9.90340614
1.02027833	0.15328125	-9.85550594
1.02027833	0.15328125	-9.86508560
1.03225350	0.13172608	-9.87945556
1.00111818	0.14130616	-9.90819644
1.00590825	0.16525635	-9.91538143
1.02985846	0.15328125	-9.86508560
1.00111818	0.15567626	-9.90819644
0.98674812	0.15328125	-9.86508560
1.01548826	0.15328125	-9.91059112
1.03225350	0.14370118	-9.92735671
1.01309335	0.16286133	-9.89861583
0.92208251	0.17483642	-10.05189704
1.02746343	0.13651611	-9.87945556
1.08733892	0.17483642	-9.92735671
0.98914318	0.14849121	-9.89382648
0.98195800	0.13891114	-9.83874034
1.01309335	0.15328125	-9.92735671
1.00351321	0.14130616	-9.84832096
0.99153814	0.13651611	-9.89622116
0.99153814	0.15328125	-9.85790061
1.02027833	0.14849121	-9.86748123
0.99393310	0.15088624	-9.85071563
0.99393310	0.14130616	-9.86269092
1.00351321	0.15807128	-9.89143085
1.03464853	0.14849121	-9.85550594
0.98674812	0.14849121	-9.89861583
0.98674812	0.16765136	-9.89143085
1.01309335	0.16525635	-9.89861583
1.00590825	0.14609620	-9.83395099
0.99153814	0.16046631	-9.85071563
0.99393310	0.15807128	-9.93693637
1.02506840	0.13412110	-9.90340614
1.01069831	0.12933106	-9.90101146
1.00111818	0.15567626	-9.90580081
1.00351321	0.15328125	-9.91298580
1.03225350	0.13891114	-9.91059112
1.01309335	0.14370118	-9.90819644
0.99872322	0.17483642	-9.91298580
1.00590825	0.15328125	-9.88664150
1.02985846	0.14849121	-9.89382648
1.02027833	0.15807128	-9.89861583
0.99632816	0.15567626	-9.86508560
1.00351321	0.13891114	-9.89143085
1.02506840	0.14609620	-9.90101146
0.99632816	0.14849121	-9.86987590
1.01309335	0.14849121	-9.88185119
1.01069831	0.17244141	-9.90580081
1.00830328	0.15328125	-9.89382648
0.97956304	0.12454103	-9.91059112
1.00830328	0.16046631	-9.91059112
1.02506840	0.18202150	-9.88903617
0.98674812	0.15088624	-9.88903617
0.99393310	0.14849121	-9.92496109
1.00830328	0.14609620	-9.88903617
0.99393310	0.17004638	-9.93214607
0.98674812	0.16046631	-9.90819644
1.01069831	0.15328125	-9.88185119
1.01788330	0.14130616	-9.86029624
1.00830328	0.14130616	-9.92256641
0.99153814	0.14849121	-9.91538143
0.99153814	0.15567626	-9.88185119
1.01309335	0.15807128	-9.88664150
1.00351321	0.14609620	-9.90580081
0.98674812	0.12693603	-9.90819644
1.02027833	0.14130616	-9.94172668
1.00590825	0.14849121	-9.86029624
0.99632816	0.14609620	-9.87466621
0.99872322	0.14370118	-9.88903617
0.99393310	0.16286133	-9.89382648
0.98914318	0.14609620	-9.87706089
0.99632816	0.15567626	-10.03513240
1.01069831	0.16286133	-9.89382648
0.98674812	0.11256592	-9.91059112
1.01548826	0.15088624	-9.85550594
1.03464853	0.17483642	-9.84832096
1.00111818	0.13891114	-9.90580081
0.97477302	0.13651611	-9.89622116
1.01309335	0.15807128	-9.87706089
1.00590825	0.16525635	-9.90819644
1.00111818	0.12933106	-9.88185119
1.04662358	0.16046631	-9.87227058
1.00351321	0.17483642	-9.89143085
0.95082273	0.16046631	-9.83395099
1.02506840	0.14370118	-9.87945556
1.04183351	0.15567626	-9.85311031
0.98435306	0.15328125	-9.92017173
0.96519289	0.15807128	-9.92017173
1.03704345	0.14370118	-9.85790061
1.03225350	0.11975098	-9.90819644
0.97477302	0.16286133	-9.93693637
0.98435306	0.17004638	-9.86987590
1.02985846	0.13172608	-9.95130634
1.02027833	0.13891114	-9.91538143
0.99393310	0.17483642	-9.88903617
1.01309335	0.15328125	-9.85790061
1.03225350	0.13412110	-9.90580081
1.01309335	0.15328125	-9.91298580
0.99632816	0.15567626	-9.88903617
1.00351321	0.16286133	-9.87466621
1.02985846	0.16765136	-9.89622116
0.99393310	0.16765136	-9.88903617
0.98195800	0.13891114	-9.91059112
1.02746343	0.15328125	-9.91059112
1.02985846	0.14370118	-9.92496109
1.01069831	0.14609620	-9.87945556
1.01788330	0.15807128	-9.88424587
1.00830328	0.16046631	-9.89382648
1.00351321	0.15328125	-9.90340614
1.01548826	0.14609620	-9.91538143
1.00590825	0.14849121	-9.87227058
1.00351321	0.15088624	-9.89382648
1.00351321	0.15567626	-9.88424587
0.99393310	0.15567626	-9.91059112
0.98914318	0.16046631	-9.89622116
1.02506840	0.12933106	-9.87706089
1.03943848	0.15567626	-9.96807193
1.00111818	0.16046631	-9.91298580
0.99393310	0.16286133	-9.88903617
1.02267336	0.15088624	-9.87227058
1.01069831	0.15567626	-9.86029624
0.99872322	0.14609620	-9.87466621
1.00111818	0.14370118	-9.87466621
0.98674812	0.13412110	-9.85790061
1.01548826	0.15807128	-9.91298580
0.99393310	0.15088624	-9.90580081
0.99393310	0.13412110	-9.93454170
1.01788330	0.16046631	-9.92256641
0.99632816	0.15567626	-9.85311031
1.02506840	0.14849121	-9.90819644
1.00351321	0.14849121	-9.90340614
1.02267336	0.14370118	-9.92256641
