-22.01834869	18.89908218	-44.77064132
-22.56880760	19.08256912	-44.49541091
-22.93577957	19.26605606	-44.22018051
-23.11926651	19.26605606	-43.66972351
-23.39449501	18.53211021	-43.66972351
-24.58715629	17.88990783	-43.76146697
-24.86238479	17.61467933	-43.57798004
-25.04587173	17.15596389	-43.57798004
-25.13761520	17.15596389	-43.85321044
-24.86238479	16.78899002	-44.67889785
-24.77064323	16.23853111	-44.95412826
-25.13761520	15.87155914	-45.22935867
-25.04587173	15.96330261	-44.95412826
-25.22935867	14.95412921	-45.22935867
-25.68807220	14.58715629	-45.04587173
-25.96330261	14.03669738	-44.95412826
-25.96330261	13.02752304	-45.41284561
-26.23853111	12.75229263	-45.77981567
-25.68807220	12.11009216	-46.23853302
-25.41284179	11.92660522	-46.33027648
-25.32110214	11.65137577	-46.69724655
-24.77064323	12.11009216	-47.06422042
-24.49541282	12.66055107	-47.24770736
-24.49541282	12.47706413	-46.97247695
-24.40367126	12.29357814	-47.24770736
-24.67889976	11.92660522	-47.15596389
-24.67889976	11.65137577	-47.24770736
-24.58715629	11.46788978	-47.24770736
-23.02752304	10.64220237	-48.89908218
-22.56880760	10.18348598	-49.44954299
-21.92660522	9.81651401	-50.09174346
-21.55963325	9.44954109	-50.55046081
-20.45871543	9.08256816	-51.46788787
-19.08256912	8.53211021	-52.38531875
-17.70642280	7.52293539	-53.57798385
-16.14678955	6.14678907	-54.31192398
-15.41284465	6.51376152	-54.40366744
-14.77064228	6.42201805	-54.95412826
-16.05504608	7.79816532	-54.22018051
-16.33027458	7.70642232	-53.76147079
-15.77981758	8.34862327	-54.12843704
-15.68807411	8.62385368	-54.12843704
-15.04587078	9.35779762	-54.22018051
-14.95412921	10.00000000	-54.31192398
-14.03669738	10.00000000	-54.77064132
-13.57798099	10.00000000	-54.95412826
-13.57798099	9.72477054	-55.41284561
-13.57798099	10.55045890	-55.32110214
-12.56880760	10.91743087	-55.41284561
-11.92660522	10.82568836	-55.77981567
-12.29357814	12.01834869	-55.32110214
-12.84403610	12.01834869	-55.59632873
-12.75229263	11.92660522	-55.77981567
-12.29357814	12.11009216	-55.59632873
-12.01834869	12.56880760	-55.87155914
-11.46788978	11.83486175	-56.42201995
-11.10091686	11.28440380	-57.06421661
-10.73394489	10.55045890	-57.15596008
-10.36697292	10.27522945	-57.70642089
-10.45871543	10.09174251	-57.52293395
-9.54128456	10.00000000	-57.61467742
-9.17431163	10.55045890	-58.07339477
-9.17431163	10.45871543	-57.88990783
-8.25688076	10.18348598	-58.25688171
-8.07339477	11.00917434	-57.98165130
-7.70642232	10.91743087	-58.07339477
-7.24770641	10.55045890	-58.62385177
-6.78899049	10.18348598	-58.71559524
-6.51376152	9.72477054	-58.89908218
-6.60550451	9.63302803	-58.80733871
-6.51376152	9.63302803	-59.08256912
-6.05504608	8.89908218	-59.26605606
-6.14678907	8.44036674	-59.26605606
-5.77981662	7.70642232	-59.35779953
-5.41284418	7.70642232	-60.00000381
-5.13761472	7.33944940	-59.81651687
-5.04587125	7.15596294	-59.81651687
-4.67889881	7.06422042	-60.09174728
-4.58715581	7.15596294	-59.90826034
-4.49541282	7.24770641	-60.18348312
-3.94495439	7.43119287	-59.90826034
-4.03669738	7.33944940	-60.00000381
-4.12844038	7.43119287	-60.09174728
-4.12844038	7.88990879	-59.90826034
-4.03669738	7.79816532	-60.09174728
-3.76146769	7.79816532	-60.18348312
-3.94495439	7.70642232	-60.09174728
-3.66972470	7.98165130	-59.81651687
-3.85321121	8.25688076	-60.00000381
-3.57798147	8.16513729	-60.09174728
-3.57798147	8.53211021	-59.63302993
-3.76146769	8.53211021	-59.90826034
-3.66972470	8.34862327	-59.81651687
-3.57798147	8.53211021	-60.00000381
-3.57798147	8.25688076	-60.09174728
-3.76146769	8.25688076	-60.00000381
-3.85321121	8.53211021	-59.81651687
-3.57798147	8.71559619	-59.81651687
-4.03669738	8.89908218	-59.81651687
-3.94495439	8.80733966	-59.90826034
-3.94495439	9.17431163	-59.63302993
-3.94495439	9.44954109	-59.35779953
-4.31192684	9.72477054	-59.54128646
-4.40366983	10.45871543	-59.35779953
-3.85321121	11.10091686	-59.63302993
-4.31192684	13.11926555	-59.26605606
-3.30275225	17.43119239	-57.43119049
-1.37614679	21.37614631	-55.68807220
4.58715581	18.99082565	-57.43119049
4.12844038	14.49541282	-59.63302993
3.39449524	11.65137577	-61.00917434
2.20183491	7.98165130	-61.83486175
-0.09174312	4.58715581	-62.29357910
-3.21100902	2.75229358	-61.83486175
-6.88073396	0.64220185	-61.37614822
-10.82568836	-0.73394494	-60.27522659
-14.77064228	-2.93577976	-58.53211212
-18.99082565	-5.22935771	-55.87155914
-22.38532066	-7.15596294	-52.38531875
-25.41284179	-9.63302803	-48.16513824
-27.70642280	-12.11009216	-43.48623657
-29.17431259	-14.31192588	-38.16513824
-30.09174156	-15.50458717	-33.48623657
-30.45871543	-16.51376152	-28.99082565
-30.91743087	-16.60550308	-24.58715629
-29.81651496	-16.78899002	-14.86238574
-28.71559524	-17.33945083	-11.46788978
-27.52293586	-16.88073348	-8.71559619
-27.79816436	-16.51376152	-7.70642232
-27.70642280	-16.23853111	-7.61467885
-28.07339477	-15.04587078	-6.78899049
-28.25688171	-14.86238574	-5.68807363
-27.15596199	-14.22018432	-4.12844038
-26.60550498	-14.22018432	-2.29357790
-25.59632873	-13.57798099	-0.36697247
-24.49541282	-13.76146793	1.37614679
-24.67889976	-13.02752304	1.92660560
-24.67889976	-12.47706413	2.84403686
-24.95412826	-11.92660522	2.84403686
-25.77981567	-10.27522945	3.11926603
-26.60550498	-8.71559619	3.57798147
-27.24770545	-8.07339477	3.11926603
-29.44954109	-6.88073396	0.91743116
-30.45871543	-6.69724798	-0.27522935
-30.55045890	-6.97247695	-0.55045871
-30.64220237	-6.42201805	-0.27522935
-30.91743087	-5.87155961	-0.18348623
-31.37614822	-5.13761472	-0.09174312
-31.46789169	-4.86238527	-0.91743116
-32.75229263	-4.49541282	-1.19266057
-33.02752304	-3.76146769	-1.92660560
-33.48623657	-3.39449524	-2.47706413
-33.57798004	-3.48623847	-3.11926603
-33.94495391	-3.30275225	-3.94495439
-34.31192779	-3.30275225	-4.40366983
-34.77064132	-2.66055059	-4.86238527
-35.04587173	-2.20183491	-4.86238527
-35.04587173	-1.46788988	-4.86238527
-34.86238479	-1.28440368	-5.13761472
-35.13761520	-1.55963301	-5.13761472
-35.41284561	-0.91743116	-5.32110118
-34.95412826	-1.37614679	-4.67889881
-34.95412826	-1.28440368	-4.67889881
-35.04587173	-1.55963301	-4.67889881
-35.22935867	-1.28440368	-4.67889881
-35.04587173	-1.19266057	-4.86238527
-34.95412826	-2.01834869	-4.49541282
-34.40367126	-2.66055059	-4.12844038
-34.03669738	-3.57798147	-4.03669738
-33.94495391	-4.31192684	-4.40366983
-34.12844085	-4.95412826	-5.22935771
-34.03669738	-4.58715581	-4.67889881
-34.12844085	-4.58715581	-5.04587125
-34.31192779	-4.77064228	-5.22935771
-34.22018432	-5.32110118	-5.59633016
-34.22018432	-5.87155961	-6.23853206
-33.85321044	-6.88073396	-6.51376152
-34.31192779	-6.23853206	-7.79816532
-34.49541473	-6.23853206	-7.61467885
-34.86238479	-5.13761472	-7.06422042
-34.58715820	-5.04587125	-6.78899049
-33.85321044	-6.14678907	-5.77981662
-33.39449310	-7.15596294	-4.86238527
-32.01834869	-8.44036674	-3.39449524
-31.55963516	-7.88990879	-2.11009168
-30.00000190	-8.44036674	-0.09174312
-28.53210830	-8.89908218	1.28440368
-27.79816436	-9.35779762	2.01834869
-27.43119239	-9.63302803	2.56880736
-27.06421852	-10.09174251	2.84403686
-26.88073539	-9.72477054	3.21100902
-26.88073539	-9.63302803	3.11926603
-27.52293586	-9.08256816	2.66055059
-28.07339477	-8.80733966	2.29357790
-28.44036865	-8.62385368	2.38532114
-30.27522850	-6.33027553	1.46788988
-30.36697196	-7.61467885	0.45871558
-30.55045890	-7.79816532	-0.45871558
-29.90825843	-8.71559619	-0.55045871
-29.90825843	-8.34862327	-0.55045871
-30.00000190	-7.33944940	0.27522935
-29.90825843	-6.33027553	2.11009168
-29.72477149	-5.13761472	2.84403686
-29.63302803	-4.67889881	3.57798147
-30.00000190	-4.12844038	2.84403686
-30.82568931	-4.49541282	1.55963301
-30.91743087	-5.68807363	0.64220185
-31.19266128	-6.78899049	-1.00917434
-31.55963516	-8.07339477	-1.92660560
-31.28440475	-8.89908218	-2.47706413
-30.82568931	-8.44036674	-1.92660560
-30.36697196	-8.16513729	-1.37614679
-30.64220237	-8.07339477	-0.55045871
-30.36697196	-7.61467885	-0.18348623
-30.45871543	-7.70642232	-0.18348623
-30.36697196	-7.70642232	-0.18348623
-30.73394584	-8.16513729	-0.91743116
-30.91743087	-8.99082565	-2.38532114
-30.73394584	-9.63302803	-3.02752304
-31.37614822	-9.72477054	-4.12844038
-31.65137481	-9.72477054	-4.67889881
-31.55963516	-9.72477054	-5.22935771
-31.74311828	-10.00000000	-5.22935771
-31.83486175	-9.72477054	-5.13761472
-32.01834869	-9.63302803	-4.86238527
-31.74311828	-8.71559619	-4.03669738
-31.83486175	-7.98165130	-3.48623847
-31.65137481	-7.61467885	-2.75229358
-31.37614822	-7.61467885	-2.20183491
-31.55963516	-7.98165130	-2.29357790
-31.00917434	-8.44036674	-2.20183491
-30.73394584	-9.17431163	-1.92660560
-30.09174156	-9.81651401	-1.74311923
-29.72477149	-10.00000000	-1.28440368
-29.35779762	-10.45871543	-0.73394494
-28.34862518	-10.55045890	-0.27522935
-28.34862518	-10.64220237	0.64220185
-28.25688171	-11.19266033	0.73394494
-27.15596199	-11.65137577	0.55045871
-26.51376152	-11.55963325	1.37614679
-25.77981567	-12.20183563	2.38532114
-25.32110214	-12.20183563	2.75229358
-24.67889976	-12.29357814	3.76146769
-23.94495391	-12.56880760	4.12844038
-23.21100997	-13.21100902	4.31192684
-22.84403800	-13.76146793	4.03669738
-22.75229454	-14.67889881	3.39449524
-22.29357719	-15.77981758	2.11009168
-20.82568931	-18.62385177	-0.09174312
-19.81651306	-19.44954109	-0.27522935
-19.26605606	-18.89908218	1.65137615
-18.62385177	-18.07339477	2.93577976
-17.88990783	-17.33945083	4.86238527
-16.97247695	-16.78899002	5.96330261
-16.88073348	-16.88073348	6.23853206
-15.96330261	-17.15596389	6.23853206
-16.14678955	-17.15596389	6.42201805
-16.69724655	-16.97247695	6.05504608
-16.78899002	-17.52293586	5.22935771
-16.88073348	-17.98165130	4.31192684
-17.06422042	-19.17431259	2.93577976
-16.78899002	-21.37614631	-0.18348623
-16.51376152	-23.76146697	-4.49541282
-15.68807411	-26.33027458	-11.28440380
-15.13761425	-27.61467933	-17.33945083
-8.99082565	-28.25688171	-32.66054916
-4.67889881	-26.51376152	-41.28440475
-2.47706413	-22.93577957	-48.25688171
-0.73394494	-19.35779762	-52.29357910
1.83486232	-14.77064228	-55.68807220
3.85321121	-9.90825653	-58.16513824
4.49541282	-7.15596294	-59.17431259
5.04587125	-5.41284418	-59.72477340
5.13761472	-4.67889881	-59.90826034
6.60550451	-3.94495439	-60.18348312
7.24770641	-2.47706413	-60.09174728
7.06422042	-2.38532114	-60.18348312
7.15596294	-2.66055059	-60.09174728
7.88990879	-2.47706413	-60.18348312
7.88990879	-2.56880736	-60.00000381
7.61467885	-2.47706413	-60.00000381
7.88990879	-2.38532114	-60.09174728
8.16513729	-1.65137615	-60.27522659
8.71559619	-2.01834869	-60.00000381
8.89908218	-1.10091745	-60.18348312
8.80733966	-0.73394494	-60.18348312
9.08256816	-0.36697247	-60.27522659
9.63302803	0.45871558	-60.09174728
10.27522945	1.10091745	-59.81651687
10.82568836	2.38532114	-60.00000381
11.83486175	4.49541282	-59.63302993
12.11009216	6.78899049	-59.17431259
12.56880760	8.53211021	-58.99082565
13.30275249	10.18348598	-58.44036865
13.48623752	11.37614727	-58.07339477
14.49541282	12.47706413	-57.33944702
14.58715629	13.57798099	-56.88073730
14.77064228	14.49541282	-56.60550689
15.13761425	15.22935771	-56.14678955
15.22935771	15.77981758	-55.87155914
15.50458717	16.97247695	-55.32110214
16.14678955	16.78899002	-55.04587173
16.14678955	17.15596389	-54.86238479
16.42201805	17.61467933	-54.58715438
16.51376152	17.79816436	-54.67889785
16.14678955	17.70642280	-54.58715438
16.51376152	17.61467933	-54.67889785
16.42201805	17.24770736	-54.58715438
16.42201805	17.52293586	-54.49541091
16.42201805	18.16513633	-54.49541091
16.69724655	18.44036674	-54.12843704
16.97247695	18.25687980	-54.31192398
16.97247695	17.98165130	-54.12843704
17.24770736	18.07339477	-53.94495010
16.97247695	17.88990783	-54.22018051
17.06422042	18.16513633	-54.03669357
17.52293586	18.62385177	-53.66972732
17.88990783	18.25687980	-53.94495010
17.79816436	18.34862327	-53.57798385
17.98165130	18.16513633	-53.48624038
18.25687980	17.98165130	-53.66972732
18.16513633	18.07339477	-53.66972732
18.34862327	17.88990783	-53.48624038
18.34862327	18.16513633	-53.48624038
18.34862327	17.61467933	-53.57798385
18.34862327	17.79816436	-53.66972732
18.25687980	17.79816436	-53.66972732
18.44036674	17.88990783	-53.66972732
18.44036674	17.43119239	-53.66972732
18.34862327	17.79816436	-53.66972732
18.62385177	18.07339477	-53.48624038
18.34862327	17.79816436	-53.48624038
18.16513633	17.88990783	-53.76147079
17.98165130	17.79816436	-53.66972732
18.07339477	17.98165130	-53.57798385
17.88990783	17.61467933	-54.03669357
18.16513633	17.52293586	-53.85321426
18.16513633	17.52293586	-54.03669357
18.16513633	17.70642280	-53.85321426
17.98165130	17.24770736	-54.03669357
18.07339477	17.52293586	-54.03669357
18.25687980	17.43119239	-54.31192398
18.34862327	17.06422042	-54.03669357
18.34862327	16.97247695	-54.03669357
18.34862327	16.97247695	-54.12843704
18.34862327	17.06422042	-54.12843704
18.53211021	16.97247695	-54.03669357
18.16513633	17.06422042	-54.22018051
18.16513633	16.88073348	-54.31192398
18.25687980	16.78899002	-54.31192398
18.34862327	16.69724655	-54.22018051
17.98165130	16.97247695	-54.40366744
16.33027458	17.24770736	-54.49541091
14.95412921	18.16513633	-54.86238479
14.03669738	14.95412921	-57.33944702
7.52293539	12.20183563	-59.72477340
1.55963301	3.57798147	-61.28440475
-7.43119287	-6.23853206	-58.62385177
-17.15596389	-12.84403610	-51.37614440
